CNPJ,REGISTRO_OPERADORA,Modalidade,UF,StatusCadastro
59649566000191,319694,Medicina de Grupo,SP,Cancelado
3017547000198,402362,Medicina de Grupo,RJ,Cancelado
3897847000109,419362,Medicina de Grupo,SP,Cancelado
2849078000100,335851,Medicina de Grupo,MA,Cancelado
3883587000112,411744,Medicina de Grupo,BA,Cancelado
2995995000101,401340,Medicina de Grupo,BA,Cancelado
2944168000180,404535,Medicina de Grupo,RJ,Cancelado
1560138000108,320889,Medicina de Grupo,SP,Cancelado
27969732000140,404918,Medicina de Grupo,RJ,Cancelado
56336183000175,341550,Medicina de Grupo,SP,Cancelado
622220000157,358037,Medicina de Grupo,SP,Cancelado
41950866000140,340561,Medicina de Grupo,MG,Cancelado
909660000190,357014,Medicina de Grupo,MG,Cancelado
2882429000185,345687,Medicina de Grupo,PE,Cancelado
55516249000146,378577,Medicina de Grupo,SP,Cancelado
90936568000101,362026,Medicina de Grupo,RS,Cancelado
3945993000162,412333,Medicina de Grupo,MG,Cancelado
19240166000103,419320,Medicina de Grupo,RJ,Cancelado
52565587000180,337781,Medicina de Grupo,SP,Cancelado
68324763000121,401803,Medicina de Grupo,SP,Cancelado
3126982000150,408476,Medicina de Grupo,RS,Cancelado
59018945000183,303364,Medicina de Grupo,SP,Cancelado
3605703000131,411361,Medicina de Grupo,BA,Cancelado
96828751000170,382868,Medicina de Grupo,BA,Cancelado
2493426000150,411086,Medicina de Grupo,MG,Cancelado
72087455000105,369187,Medicina de Grupo,PE,Cancelado
2026403000135,402851,Medicina de Grupo,GO,Cancelado
10364370000161,331490,Medicina de Grupo,MA,Cancelado
3186532000153,406716,Medicina de Grupo,PB,Cancelado
78053246000119,356280,Medicina de Grupo,PR,Cancelado
1261578000164,413666,Odontologia de Grupo,SC,Cancelado
2704835000158,324809,Medicina de Grupo,GO,Cancelado
3516381000154,412171,Medicina de Grupo,PE,Cancelado
34598367000170,414514,Medicina de Grupo,PA,Cancelado
3730951000104,411175,Medicina de Grupo,MG,Cancelado
65378606000100,405141,Medicina de Grupo,MG,Cancelado
3778376000110,411531,Medicina de Grupo,RJ,Cancelado
721322000120,364941,Medicina de Grupo,PR,Cancelado
52573789000173,409260,Medicina de Grupo,SP,Cancelado
36184695000156,359556,Medicina de Grupo,RJ,Cancelado
43504109000179,327000,Medicina de Grupo,SP,Cancelado
32638488000173,318027,Medicina de Grupo,BA,Cancelado
90383159000125,412643,Medicina de Grupo,RS,Cancelado
78591000110,403849,Medicina de Grupo,RJ,Cancelado
2929110000168,379697,Medicina de Grupo,SP,Cancelado
3291767000105,409847,Medicina de Grupo,MG,Cancelado
1085223000161,406350,Medicina de Grupo,MG,Cancelado
2518366000182,410985,Medicina de Grupo,PE,Cancelado
29204211000128,353787,Medicina de Grupo,RJ,Cancelado
4518814000173,27,Seguradora Especializada em Saúde,RJ,Cancelado
2312661000188,404951,Medicina de Grupo,SP,Cancelado
4324878000133,413798,Medicina de Grupo,SP,Cancelado
60538436000160,300926,Medicina de Grupo,SP,Cancelado
4184021000165,412813,Medicina de Grupo,MG,Cancelado
18272633000114,367729,Medicina de Grupo,MG,Cancelado
2464179000163,320111,Medicina de Grupo,DF,Cancelado
10930600000102,359751,Medicina de Grupo,PE,Cancelado
61799946000154,388122,Medicina de Grupo,SP,Cancelado
62048558000102,365939,Medicina de Grupo,SP,Cancelado
28553121000180,342505,Medicina de Grupo,RJ,Cancelado
88921317000101,333735,Medicina de Grupo,RS,Cancelado
62574884000145,357685,Medicina de Grupo,SP,Cancelado
10941664000109,314374,Medicina de Grupo,PE,Cancelado
28657336000140,408913,Medicina de Grupo,RJ,Cancelado
1410841000130,337625,Medicina de Grupo,CE,Cancelado
3591826000160,411027,Medicina de Grupo,RJ,Cancelado
3550445000133,410926,Medicina de Grupo,MG,Cancelado
1549701000147,402435,Medicina de Grupo,PE,Cancelado
2326276000190,364355,Medicina de Grupo,MG,Cancelado
2185702000112,310166,Medicina de Grupo,SP,Cancelado
2780563000175,411302,Medicina de Grupo,PE,Cancelado
126507000196,413402,Medicina de Grupo,PE,Cancelado
40869042000188,327263,Cooperativa Médica,PE,Cancelado
3714262000106,413917,Medicina de Grupo,DF,Cancelado
597274000100,352616,Medicina de Grupo,SP,Cancelado
4284478000141,413780,Medicina de Grupo,RJ,Cancelado
2912196000116,314609,Medicina de Grupo,SC,Cancelado
68694983000147,318221,Medicina de Grupo,RJ,Cancelado
67163451000110,401773,Medicina de Grupo,SP,Cancelado
761762000100,306932,Medicina de Grupo,ES,Cancelado
2838972000185,406210,Medicina de Grupo,PR,Cancelado
41009812000185,404047,Medicina de Grupo,PE,Cancelado
684507000101,316296,Medicina de Grupo,ES,Cancelado
73304131000136,413488,Medicina de Grupo,MG,Cancelado
86960929000188,331309,Medicina de Grupo,MG,Cancelado
4171205000190,412791,Medicina de Grupo,PE,Cancelado
11182842000128,417254,Medicina de Grupo,RN,Cancelado
1778871000101,358126,Medicina de Grupo,SP,Cancelado
28124782000190,351113,Odontologia de Grupo,RJ,Cancelado
3178534000109,404713,Medicina de Grupo,RJ,Cancelado
3227640000127,360961,Medicina de Grupo,SP,Cancelado
2758158000150,407780,Medicina de Grupo,RJ,Cancelado
3749638000118,412244,Medicina de Grupo,RJ,Cancelado
643479000184,376604,Medicina de Grupo,RJ,Cancelado
8088172000170,416029,Medicina de Grupo,RJ,Cancelado
92766641000170,350559,Medicina de Grupo,RS,Cancelado
719945000168,381161,Medicina de Grupo,PE,Cancelado
4193880000110,413089,Medicina de Grupo,RJ,Cancelado
2363740000118,336378,Medicina de Grupo,DF,Cancelado
1717086000130,403334,Medicina de Grupo,RJ,Cancelado
2954861000134,406538,Medicina de Grupo,PR,Cancelado
2114321000142,370339,Odontologia de Grupo,RS,Cancelado
2765267000103,370967,Medicina de Grupo,RJ,Cancelado
669832000103,332615,Medicina de Grupo,SP,Cancelado
4487764000104,414077,Medicina de Grupo,BA,Cancelado
71561013000188,30248,Medicina de Grupo,SP,Cancelado
26265322000156,335801,Medicina de Grupo,MG,Cancelado
46043980000100,414751,Medicina de Grupo,SP,Cancelado
17272568000164,37440,Medicina de Grupo,MG,Cancelado
71562110000195,406724,Odontologia de Grupo,SP,Cancelado
58935131000140,352799,Medicina de Grupo,SP,Cancelado
2622829000151,323233,Odontologia de Grupo,MG,Cancelado
5401529000130,414697,Odontologia de Grupo,SP,Cancelado
1708161000105,411493,Medicina de Grupo,PR,Cancelado
736859000163,317021,Autogestão,MG,Cancelado
1930685000138,389137,Autogestão,MG,Cancelado
96722707000180,6050,Seguradora,SP,Cancelado
87883807000106,6084,Seguradora,RS,Cancelado
3375265000162,408344,Medicina de Grupo,PR,Cancelado
1272751000120,407461,Medicina de Grupo,RJ,Cancelado
61968970000170,372072,Medicina de Grupo,SP,Cancelado
1991178000104,356298,Medicina de Grupo,SP,Cancelado
3079189000148,415511,Medicina de Grupo,PE,Cancelado
2993879000145,412198,Medicina de Grupo,RJ,Cancelado
86955473000168,34374,Medicina de Grupo,RJ,Cancelado
2873491000100,410390,Medicina de Grupo,PR,Cancelado
33605392000171,421880,Odontologia de Grupo,SP,Cancelado
20966807000190,419656,Medicina de Grupo,SP,Cancelado
1803324000120,338249,Medicina de Grupo,MS,Cancelado
24443939000199,347710,Medicina de Grupo,PE,Cancelado
1891939000156,356727,Medicina de Grupo,SP,Cancelado
2367889000175,31325,Medicina de Grupo,PR,Cancelado
5948276000110,416550,Odontologia de Grupo,GO,Cancelado
50734821000120,402800,Medicina de Grupo,SP,Cancelado
3826258000130,412422,Medicina de Grupo,CE,Cancelado
26286602000140,420727,Administradora de Benefícios,RJ,Cancelado
28786120000185,421227,Administradora de Benefícios,MG,Cancelado
343120000191,325881,Medicina de Grupo,SP,Cancelado
78417375000149,403172,Medicina de Grupo,PR,Cancelado
48024822000139,328201,Medicina de Grupo,SP,Cancelado
83340927000106,341207,Medicina de Grupo,PA,Cancelado
73513889000184,327034,Medicina de Grupo,RJ,Cancelado
13124700000130,419532,Administradora de Benefícios,SP,Cancelado
2147880000159,337676,Medicina de Grupo,SP,Cancelado
1370425000155,360767,Medicina de Grupo,SP,Cancelado
36500688000116,422274,Medicina de Grupo,SP,Cancelado
1218317000161,401528,Medicina de Grupo,MG,Cancelado
46956918000100,322946,Medicina de Grupo,SP,Cancelado
61163374000112,382574,Medicina de Grupo,SP,Cancelado
3193167000104,406252,Medicina de Grupo,MG,Cancelado
43084037000158,40207,Medicina de Grupo,SP,Cancelado
49364193000159,368849,Medicina de Grupo,SP,Cancelado
88116074000139,349127,Medicina de Grupo,RS,Cancelado
2783822000111,400432,Medicina de Grupo,SC,Cancelado
2080928000159,413241,Medicina de Grupo,SP,Cancelado
1248388000107,371530,Medicina de Grupo,SP,Cancelado
1892976000189,337510,Medicina de Grupo,PI,Cancelado
10850417000105,417386,Medicina de Grupo,MG,Cancelado
55346480000139,352055,Medicina de Grupo,SP,Cancelado
81761496000118,372137,Medicina de Grupo,PR,Cancelado
790302000100,329193,Medicina de Grupo,MT,Cancelado
73953150000193,349577,Medicina de Grupo,RJ,Cancelado
20324000191,352454,Medicina de Grupo,SP,Cancelado
3524582000101,411035,Cooperativa Médica,RJ,Cancelado
3077324000116,406970,Administradora,SP,Cancelado
73723181000158,413844,Administradora,SP,Cancelado
17577123000192,346080,Autogestão,MG,Cancelado
2902680000164,373010,Medicina de Grupo,RJ,Cancelado
17162082000173,368768,Autogestão,MG,Cancelado
22265482000144,400335,Administradora,MG,Cancelado
45987013000134,376558,Autogestão,SP,Cancelado
1567030000147,404497,Odontologia de Grupo,SP,Cancelado
3029890000152,406520,Medicina de Grupo,SP,Cancelado
23009855000189,411094,Medicina de Grupo,AM,Cancelado
428553000140,300365,Odontologia de Grupo,SP,Cancelado
58969031000135,409740,Medicina de Grupo,SP,Cancelado
71581599000142,416762,Administradora,SP,Cancelado
4070141000131,415103,Odontologia de Grupo,SP,Cancelado
21883244000130,31769,Autogestão,MG,Cancelado
2728843000134,40137,Medicina de Grupo,ES,Cancelado
19791896000100,38653,Autogestão,MG,Cancelado
2846478000162,413569,Odontologia de Grupo,SC,Cancelado
13264327000112,418293,Administradora de Benefícios,DF,Cancelado
74502428000179,40327,Odontologia de Grupo,SP,Cancelado
44731628000132,323896,Autogestão,SP,Cancelado
48098909000150,354741,Odontologia de Grupo,SP,Cancelado
11545566000115,417521,Odontologia de Grupo,RS,Cancelado
20466512000155,31754,Autogestão,MG,Cancelado
17278612000143,420131,Administradora de Benefícios,RJ,Cancelado
4496660000166,413976,Odontologia de Grupo,RJ,Cancelado
2793251000104,383945,Medicina de Grupo,SP,Cancelado
15300953000142,418951,Medicina de Grupo,SP,Cancelado
1829179000157,318329,Medicina de Grupo,RN,Cancelado
9101887000189,417360,Odontologia de Grupo,SP,Cancelado
1289858000180,414824,Medicina de Grupo,SP,Cancelado
1739072000118,409367,Odontologia de Grupo,SP,Cancelado
59105999000186,353221,Autogestão,SP,Cancelado
71558258000156,348732,Medicina de Grupo,SP,Cancelado
86897840000114,362450,Medicina de Grupo,RS,Cancelado
90403874000182,354554,Medicina de Grupo,RS,Cancelado
2329279000187,410675,Medicina de Grupo,MA,Cancelado
34265215000156,6726,Seguradora,RJ,Cancelado
1585080000157,352870,Odontologia de Grupo,PR,Cancelado
2668864000101,411876,Odontologia de Grupo,SP,Cancelado
148144000190,30915,Medicina de Grupo,RJ,Cancelado
3308063000106,407674,Medicina de Grupo,SP,Cancelado
7441687000140,415618,Odontologia de Grupo,SP,Cancelado
17855739000188,419087,Administradora de Benefícios,RJ,Cancelado
22168391000190,420034,Administradora de Benefícios,RJ,Cancelado
4439845000139,414719,Medicina de Grupo,SP,Cancelado
694028000176,368415,Medicina de Grupo,MG,Cancelado
17155276000141,347451,Autogestão,MG,Cancelado
38456202000115,422789,Administradora de Benefícios,GO,Cancelado
3419291000145,408727,Odontologia de Grupo,AM,Cancelado
1470857000138,330612,Odontologia de Grupo,SP,Cancelado
71673990000177,308412,Autogestão,SP,Cancelado
49074412000246,371041,Autogestão,SP,Cancelado
4183447000102,413712,Odontologia de Grupo,RS,Cancelado
5851063000175,422525,Odontologia de Grupo,ES,Cancelado
4027727000113,412627,Odontologia de Grupo,SP,Cancelado
11567517000183,418153,Odontologia de Grupo,RS,Cancelado
60409075000152,321010,Autogestão,SP,Cancelado
60409075042408,302431,Autogestão,SP,Cancelado
60409075000667,353914,Autogestão,SP,Cancelado
25700568000146,409685,Medicina de Grupo,MG,Cancelado
48897607000142,40263,Medicina de Grupo,SP,Cancelado
3459847000127,415456,Odontologia de Grupo,SP,Cancelado
2240192000139,402648,Odontologia de Grupo,SP,Cancelado
32906385000147,421791,Administradora de Benefícios,SP,Cancelado
1500571000158,370762,Medicina de Grupo,RJ,Cancelado
34003000146,408808,Odontologia de Grupo,SP,Cancelado
2211072000103,419451,Odontologia de Grupo,SP,Cancelado
9256457000136,416681,Medicina de Grupo,PE,Cancelado
85031334000185,5754,Seguradora,SP,Cancelado
70245212000114,300683,Medicina de Grupo,PE,Cancelado
1345614000178,38563,Medicina de Grupo,PR,Cancelado
1407272000173,408395,Medicina de Grupo,PR,Cancelado
3678090000162,413461,Administradora,SP,Cancelado
62498803000175,6980,Seguradora Especializada em Saúde,SP,Cancelado
76147727000168,400131,Medicina de Grupo,PR,Cancelado
39473593000149,422665,Odontologia de Grupo,MG,Cancelado
3801124000164,412821,Odontologia de Grupo,SP,Cancelado
77790228000157,330353,Medicina de Grupo,PR,Cancelado
60561800000103,382108,Autogestão,SP,Cancelado
91677682000127,6092,Seguradora,RS,Cancelado
2310387000108,408573,Medicina de Grupo,RJ,Cancelado
1724522000107,329771,Odontologia de Grupo,SP,Cancelado
1441000000190,40302,Medicina de Grupo,SP,Cancelado
1855799000160,359866,Odontologia de Grupo,SP,Cancelado
2568423000138,401358,Odontologia de Grupo,SP,Cancelado
30022727000130,339555,Autogestão,RJ,Cancelado
11925725000107,417645,Administradora de Benefícios,SP,Cancelado
1729345000143,414468,Odontologia de Grupo,PR,Cancelado
52364197000141,404365,Odontologia de Grupo,SP,Cancelado
91365718000137,343587,Medicina de Grupo,RS,Cancelado
52941614000171,359980,Medicina de Grupo,SP,Cancelado
61877387000153,405591,Odontologia de Grupo,SP,Cancelado
2056488000102,408271,Odontologia de Grupo,RJ,Cancelado
2263875000101,407216,Odontologia de Grupo,PR,Cancelado
61576138000128,404462,Odontologia de Grupo,SP,Cancelado
2256665000196,416126,Odontologia de Grupo,MG,Cancelado
1750026000110,384739,Odontologia de Grupo,SP,Cancelado
1593155000141,375454,Odontologia de Grupo,SP,Cancelado
53708863000184,33129,Odontologia de Grupo,SP,Cancelado
5740370000189,414875,Odontologia de Grupo,PR,Cancelado
627021000131,409642,Odontologia de Grupo,PA,Cancelado
61868000100,410641,Odontologia de Grupo,SP,Cancelado
4556810000180,419346,Odontologia de Grupo,AL,Cancelado
161673000123,410276,Odontologia de Grupo,PR,Cancelado
3081121000101,404624,Odontologia de Grupo,PR,Cancelado
90487661000186,409944,Odontologia de Grupo,RS,Cancelado
2238710000180,405973,Odontologia de Grupo,SP,Cancelado
185927000143,378348,Odontologia de Grupo,BA,Cancelado
3852155000144,412571,Odontologia de Grupo,SP,Cancelado
2744351000132,405531,Odontologia de Grupo,RS,Cancelado
6112867000115,414964,Odontologia de Grupo,SC,Cancelado
2507811000109,404934,Odontologia de Grupo,RS,Cancelado
275422000170,405507,Odontologia de Grupo,CE,Cancelado
3068805000165,404101,Odontologia de Grupo,SP,Cancelado
5116153000112,415502,Odontologia de Grupo,MT,Cancelado
5966517000153,416479,Odontologia de Grupo,BA,Cancelado
1958525000105,404250,Odontologia de Grupo,SP,Cancelado
1363825000133,37201,Odontologia de Grupo,RS,Cancelado
25241547000100,420212,Odontologia de Grupo,RN,Cancelado
3842935000103,414107,Medicina de Grupo,RN,Cancelado
7335693000112,416347,Odontologia de Grupo,CE,Cancelado
2134984000129,400041,Odontologia de Grupo,RJ,Cancelado
65695199000165,366978,Odontologia de Grupo,SP,Cancelado
3725245000174,411353,Odontologia de Grupo,SC,Cancelado
3695214000118,411329,Medicina de Grupo,CE,Cancelado
2539613000127,405965,Cooperativa odontológica,MG,Cancelado
3261415000107,406627,Odontologia de Grupo,SP,Cancelado
1852366000151,412465,Odontologia de Grupo,MT,Cancelado
5807546000172,414808,Odontologia de Grupo,RS,Cancelado
40932741000125,360813,Odontologia de Grupo,AL,Cancelado
1604483000104,408816,Odontologia de Grupo,CE,Cancelado
1873817000137,412104,Odontologia de Grupo,ES,Cancelado
23595762000183,334588,Odontologia de Grupo,CE,Cancelado
57266116000194,340227,Odontologia de Grupo,SP,Cancelado
86693215000150,414841,Odontologia de Grupo,CE,Cancelado
69117125000100,35415,Odontologia de Grupo,SP,Cancelado
2263364000190,409928,Odontologia de Grupo,MS,Cancelado
1859656000127,33196,Odontologia de Grupo,SP,Cancelado
1720362000110,402532,Odontologia de Grupo,RJ,Cancelado
1796922000110,408042,Odontologia de Grupo,RS,Cancelado
2544243000116,400921,Odontologia de Grupo,TO,Cancelado
74495177000142,316971,Odontologia de Grupo,SP,Cancelado
3098435000109,404764,Odontologia de Grupo,SP,Cancelado
4708133000178,414336,Odontologia de Grupo,SP,Cancelado
1293923000141,402214,Odontologia de Grupo,MG,Cancelado
73941601000172,407089,Odontologia de Grupo,SC,Cancelado
1852355000171,330841,Odontologia de Grupo,SP,Cancelado
1088281000149,405060,Odontologia de Grupo,SP,Cancelado
398566000113,401382,Odontologia de Grupo,CE,Cancelado
23108333000134,421596,Odontologia de Grupo,MG,Cancelado
1512578000190,404781,Odontologia de Grupo,RS,Cancelado
3867237000162,412066,Odontologia de Grupo,SC,Cancelado
3505863000109,410403,Odontologia de Grupo,SP,Cancelado
3060819000132,406694,Odontologia de Grupo,SP,Cancelado
3987415000199,412937,Odontologia de Grupo,BA,Cancelado
2931607000110,409715,Odontologia de Grupo,RJ,Cancelado
4350828000120,415669,Odontologia de Grupo,ES,Cancelado
45698693000176,313165,Odontologia de Grupo,SP,Cancelado
3430426000173,409332,Odontologia de Grupo,RJ,Cancelado
46233821000179,401111,Odontologia de Grupo,SP,Cancelado
3045653000185,406155,Odontologia de Grupo,RS,Cancelado
2897620000109,406848,Cooperativa odontológica,SC,Cancelado
3010356000102,406490,Odontologia de Grupo,SP,Cancelado
62481619000112,301850,Odontologia de Grupo,SP,Cancelado
2399661000167,415367,Odontologia de Grupo,PE,Cancelado
5087666000142,414433,Odontologia de Grupo,SP,Cancelado
2100086000150,400076,Odontologia de Grupo,SP,Cancelado
2047957000119,40273,Odontologia de Grupo,SP,Cancelado
3010182000170,401790,Odontologia de Grupo,SP,Cancelado
3599118000176,414140,Odontologia de Grupo,RN,Cancelado
5151581000186,414859,Odontologia de Grupo,BA,Cancelado
3164734000102,415219,Odontologia de Grupo,SP,Cancelado
2779442000103,411221,Odontologia de Grupo,SP,Cancelado
66228628000157,407836,Medicina de Grupo,MG,Cancelado
2771638000151,407127,Odontologia de Grupo,SP,Cancelado
1705589000196,412473,Odontologia de Grupo,RS,Cancelado
539179000150,406236,Odontologia de Grupo,SC,Cancelado
