registro_ans,cnpj,razao_social,status
402494,1707505000153,GOTI GRUPO ODONTOLOGICO DE TRATAMENTO INTEGRADO LTDA,cancelado
299,175304000190,GRALHA AZUL SAÚDE S.A.,cancelado
304620,175304000190,GRALHA AZUL SERVIÇOS DE SAUDE S/C LTDA.,cancelado
403521,39464516000122,GRAM RIO ASSISTÊNCIA MÉDICA S/C LTDA.,cancelado
409375,3402221000184,GRANDE LAGOS S/C LTDA,cancelado
404152,92193135000139,GRANJAS QUATRO IRMÃOS AGROPECUÁRIA E COMÉRCIO S/A,cancelado
410519,1158845000172,GRAO ASSISTÊNCIA ODONTOLÓGICA LTDA.,cancelado
410471,3571385000135,GREEN LIFE SAÚDE ASSISTÊNCIA MÉDICA LTDA.,cancelado
325074,61849980000196,GREEN LINE SISTEMA DE SAÚDE S.A,cancelado
350206,81485153000178,GREMIO BENEFICENTE DOS EMPREGADOS DE KLABIN S/A,cancelado
310638,47786801000198,GREMIO DOS SUBTENENTES E SARGENTOS DAS FORCAS ARMADAS DA BAIXADA,cancelado
407364,1648202000107,GRUMEQ - GRUPO MÉDICO ODONTOLOGICO CIRURGICO DE QUEIMADOS LTDA.,cancelado
404926,562846000115,GRUPO DE ASSESSORIA ODONTOLÓGICA TOTAL LTDA,cancelado
409952,52634201000144,GRUPO DE ASSISTÊNCIA ODONTOLÓGICA MGO S/C LTDA,cancelado
409910,52384492000160,GRUPO ODONTOLOGICO DR.VICTORIO ABDALLA LTDA,cancelado
391727,11140431000170,GRUPO SERVIÇOS DE MEDICINA LTDA,cancelado
419672,11030551000114,GSI - ADMINISTRADORA DE BENEFÍCIOS LTDA - EPP,cancelado
412180,29529633000173,GTEC PRODUÇÃO E VIDEOCOMUNICAÇÃO LTDA.,cancelado
348040,93204022000154,GUAIBA SERVICE - ADMINISTRAÇAO E REPRESENTAÇOES LTDA.,cancelado
360490,688971000176,GUARUDONTO PLANOS ODONTOLÓGICOS S/C LTDA - ME,cancelado
338591,19596170000109,GV CLINICAS ASSISTENCIA MEDICA ESPECIALIZADA LTDA,cancelado
419893,12643794000190,GÁVEA GESTÃO EM PLANOS DE SAÚDE S.A.,cancelado
307629,2854740000110,H. S. SOBRASA SAÚDE LTDA,cancelado
419834,22103771000147,HALSA OPERADORA DE MEDICINA DE GRUPO LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
422444,37179657000178,HAPPYMED PLANO DE SAÚDE LTDA,cancelado
406180,31245210000173,HAWAII TROPICAL HOTÉIS CLUB,cancelado
417637,9555697000131,HEALTH CLUB ADMINISTRADORA DE BENEFÍCIOS,cancelado
420182,25066872000183,HEALTH CLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.,cancelado
412031,2910572000133,HEALTHCARD ADMINISTRADORA DE CARTOES E SERVICOS LTDA,cancelado
414441,3639079000193,HEALTHCARE TRUST SERVICE - CONSULTORIA EM NEGÓCIOS DE SAÚDE,cancelado
408221,3359672000186,HELPMEDICA ASSISTENCIA MEDICA LTDA.,cancelado
326542,89411771000185,HEWLETT PACKARD BRASIL S/A,cancelado
404136,19402023000150,HG - PARTICIPAÇÕES  E EMPREENDIMENTOS  LTDA.,cancelado
414476,59491720000140,HIPERMED ASSISTÊNCIA MÉDICA LTDA.,cancelado
375101,33468679001845,HOECHST MARION ROUSSEL,cancelado
403555,2130661000167,HOKKEN MED PROJETOS E ADMINISTRAÇÃO EM SAÚDE S/C LTDA.,cancelado
322903,93921666000163,HOLOS SAÚDE E AMBIENTE CONSULTORES ASSOCIADOS S/C LTDA.,cancelado
38369,70134150000173,HOSPITAIS E CLINICAS ASSOCIADOS DA PARAIBA S/C LTDA,cancelado
404314,16530495000109,HOSPITAIS REUNIDOS S/A,cancelado
400653,60884855000154,"HOSPITAL ""9 DE JULHO"" S/A",cancelado
40219,20351540000127,HOSPITAL COMUNITARIO DE LARANJAL,cancelado
401188,88239074000126,HOSPITAL DE CARIDADE DE CANGUÇU,cancelado
357405,96136643000136,HOSPITAL DE CARIDADE DE SANTIAGO,cancelado
363111,72863665000130,HOSPITAL DE CARIDADE DE VARGEM GRANDE DO SUL,cancelado
349917,95610887000146,HOSPITAL DE CARIDADE DR. ASTROGILDO DE AZEVEDO,cancelado
39550,87768735000148,HOSPITAL DE CARIDADE E BENEFICIENCIA,cancelado
400319,19529478000131,HOSPITAL DE CATAGUASES,cancelado
35905,22027320000178,HOSPITAL DE CLINICAS DO TRIANGULO LTDA,cancelado
311065,32292815000188,HOSPITAL DE CLINICAS Nª. Sª. DA CONCEIÇÃO,cancelado
409511,33310681000143,HOSPITAL DE CLÍNICAS QUARTO CENTENÁRIO DO RIO DE JANEIRO S/C,cancelado
407691,3123173000195,HOSPITAL DE CLÍNICAS VINTE E CINCO DE DEZEMBRO LTDA.,cancelado
35118,634886000125,HOSPITAL E MATERNIDADE AMÉRICA S/C LTDA,cancelado
406503,44402675000132,HOSPITAL E MATERNIDADE CENTRAL LTDA.,cancelado
300420,60875226000168,HOSPITAL E MATERNIDADE NOSSA SENHORA DE LOURDES SA,cancelado
350222,50486026000160,HOSPITAL E MATERNIDADE SÃO JOAQUIM LTDA,cancelado
400734,19715663000110,HOSPITAL E MATERNIDADE SÃO JOSÉ,cancelado
301736,71908818000155,HOSPITAL E MATERNIDADE SÃO SEBASTIÃO LTDA,cancelado
355623,54935614000194,HOSPITAL E MATERNIDADE TALITA S/C LTDA,cancelado
301043,32491672000133,HOSPITAL EVANGELICO REGIONAL LTDA,cancelado
414956,2608131000181,HOSPITAL EVANGÉLICO DE RIO VERDE,cancelado
330876,16881161000171,HOSPITAL IMACULADA CONCEIÇÃO,cancelado
374237,33543356002093,HOSPITAL MAICÉ,cancelado
392391,81564346000114,HOSPITAL MARECHAL CÂNDIDO RONDON LTDA. ,cancelado
412023,84100189000184,HOSPITAL MATERNIDADE E LABORATÓRIO FLEMING LTDA,cancelado
315681,51612828000131,HOSPITAL MATERNIDADE FREI GALVAO,cancelado
378666,18191213000103,HOSPITAL MATERNIDADE SÃO LUCAS LTDA,cancelado
409626,2995042000135,HOSPITAL MATERNIDADE SÃO THIAGO LTDA.,cancelado
332518,84703248000109,HOSPITAL MUNICIPAL SAO JOSÉ/SERVI-SAUDE,cancelado
309401,20600763000180,HOSPITAL NOSSA SENHORA DAS GRAÇAS LTDA.,cancelado
407178,24731747000188,HOSPITAL NOSSA SENHORA DAS MERCÊS,cancelado
329525,52956901000155,HOSPITAL NOVO ATIBAIA S/A,cancelado
415995,826951000114,HOSPITAL ODONTOLOGICO LTDA.,cancelado
406643,89431092000178,HOSPITAL OSWALDO CRUZ LTDA,cancelado
406457,22296115000108,HOSPITAL PADRE JÚLIO MARIA,cancelado
309338,68392604000164,HOSPITAL REGIONAL DE FRANCA S/A,cancelado
333034,72052350000102,HOSPITAL S F DA IR DA SANTA CASA DE MISERICORDIA DE TAMBAU,cancelado
337714,50385384000186,HOSPITAL SAO MARCOS S/A,cancelado
411141,31317035000182,HOSPITAL SÃO LOURENÇO LTDA.,cancelado
400629,46009718000140,HOSPITAL VERA CRUZ S/A.,cancelado
33808,92694546000108,HOTÉIS ITAPUAN - REDE CITY HOTEL,cancelado
5541,33425075000173,HSBC SEGURO SAÚDE S.A.,cancelado
6106,76538446000136,HSBC SEGUROS (BRASIL) S/A,cancelado
411078,3618615000174,HSBC SERVIÇOS DE SAÚDE S/C,cancelado
369373,73717639000166,HUMANA SAÚDE SUL LTDA.,cancelado
5142,42283770000139,ICATU HARTFORD SEGUROS S.A,cancelado
348813,90285958000169,ICOTRON INDÚSTRIA DE COMPONENTES ELETRÔNICOS LTDA,cancelado
402303,2705451000150,IDEAL PARTICIPAÇÕES LTDA,cancelado
358240,1785546000168,IDEAL SAÚDE PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA.,cancelado
420310,24622429000189,IDENTS PLANOS ODONTOLÓGICOS LTDA.,cancelado
336084,86552809000141,IEAS - INSTITUTO DE ENSINO E ASSISTÊNCIA SOCIAL,cancelado
357987,47855507000190,IGARATIBA INDÚSTRIA E COMÉRCIO LTDA,cancelado
354589,1486628000101,IGEL S.A. EMBALAGENS,cancelado
419664,20731941000102,IGM ADMINISTRADORA DE BENEFÍCIOS LTDA-ME,cancelado
419745,21415709000128,IGM OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,cancelado
320790,1536065000119,IGUAMED ASSISTÊNCIA MÉDICA LTDA,cancelado
372765,61066460000107,IIMC-INSTITUTOS INTEGRADOS DE MEDICINA E CIRURGIA S/C LTDA.,cancelado
34019,18751883000137,IKERA- INDUSTRIA E COMÉRCIO LTDA,cancelado
415138,4785761000157,ILHÉUS-MED OPERADORA DE PLANOS DE SAÚDE - VIDAMEDI LTDA. - LIQUIDAÇÃO EXTRAJUDICIAL ENCERRADA,cancelado
316784,47014345000168,IMO-INSTITUTO MÉDICO E ODONTOLOGICO S/C LTDA.,cancelado
417670,10606510000160,IMPERIAL SAÚDE ASSISTÊNCIA MÉDICA LTDA.,cancelado
366170,65703365000128,IMPERIOS ASSESSORIA SOCIAL S/C LTDA.,cancelado
413925,65703365000128,IMPÉRIOS ASSESSORIA SOCIAL S/C LTDA,cancelado
386359,57000036000192,INA BRASIL LTDA,cancelado
317373,76610062000187,INCEPA REVESTIMENTOS CERAMICOS LTDA,cancelado
421481,27295956000114,INCREMENTA ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
339008,274517000179,INCREMENTAL ODONTOLOGIA S/S LTDA.,cancelado
377988,94820123000112,IND. CANGURU EMBALAGENS RIOGRANDENSE,cancelado
408301,51282259000103,INDA CLINICA S/C LTDA,cancelado
317802,17225913000109,INDUSTRIA E COMÉRCIO KODAMA LTDA,cancelado
343901,88941125000167,INDUSTRIAL HAHN FERRABRAZ LTDA.,cancelado
342530,88301163000155,INDUSTRIAS MICHELETTO S.A.,cancelado
343871,50080092000135,INDÚSTRIA MÊCANICA SIGRIST LTDA,cancelado
422819,41452527000134,INFINITY PLANOS DE SAUDE INTEGRADO LTDA ,cancelado
411043,2666970000156,INFONET- INFORMATICA DE PRAIA GRANDE LTDA,cancelado
359092,49336860000190,ING BANK,cancelado
357626,1999166000126,INNOVA S.A,cancelado
318558,129441000198,INSOLVÊNCIA CIVIL DA UNIMED METROPOLITANA DE SALVADOR - COOP TRAB MEDICO,cancelado
414417,5063699000152,INSOLVÊNCIA CIVIL DE - ALIANÇA METROPOLITANA RJ COOPERATIVA DE TRABALHO MÉDICO,cancelado
371904,2910011000134,INSOLVÊNCIA CIVIL DE - UNIMED LITORAL SUL PAULISTA,cancelado
353728,2862873000139,INSOLVÊNCIA CIVIL DE ALIANÇA COOPERATIVISTA NACIONAL UNIMED - CONFEDERAÇAO DE COOPERATIVAS MÉDICAS,cancelado
416304,5256845000166,"INSOLVÊNCIA CIVIL DE ASSOCIAÇÃO ASSIT E EM DEFESA DOS DIREITOS DOS COM., IND. AUT. E TRAB EM GERAL",cancelado
414913,81140873000100,INSOLVÊNCIA CIVIL DE ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE JOINVILLE,cancelado
418854,15787592000100,INSOLVÊNCIA CIVIL DE ASSOCIAÇÃO METROPOLITANA DE ASSISTÊNCIA À SAÚDE,cancelado
347388,2899876000147,INSOLVÊNCIA CIVIL DE BIO MED - ASSISTENCIA MÉDICA S/C LTDA. ,cancelado
308081,62440185000102,INSOLVÊNCIA CIVIL DE CENTRO BENEFICENTE DOS MOTORISTAS DE SÃO PAULO,cancelado
413674,3850743000149,INSOLVÊNCIA CIVIL DE COOPERATIVA DE CONSUMO GESTÃO E SERVIÇOS DE SAÚDE - COOPESAÚ,cancelado
338559,7142821000101,INSOLVÊNCIA CIVIL DE COOPERATIVA DE TRABALHO MÉDICO DE SÃO LUÍS LTDA. - UNIMED DE SÃO LUÍS,cancelado
314170,152753000112,INSOLVÊNCIA CIVIL DE COOPERATIVA DE USUÁRIOS ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA - VIVAMED SAÚDE,cancelado
411272,3617134000144,INSOLVÊNCIA CIVIL DE COOPERATIVA DE USUÁRIOS DE ASSISTÊNCIA MEDICO-HOSPITALAR E ODONTOLÓGICA - USIMED ,cancelado
377368,1306022000147,INSOLVÊNCIA CIVIL DE COOPERBRAS COOPERATIVA DOS PROFISSIONAIS DA SAUDE,cancelado
310581,2146566000151,INSOLVÊNCIA CIVIL DE COOPTASIM-ES -  COOPERATIVA DE PROFISSIONAIS TÉCNICOS NA ADMINISTRAÇÃO DE SERV EVANGELICOS DO EST DO ESPIRITO SANTO,cancelado
358720,431403000195,INSOLVÊNCIA CIVIL DE FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO INCRA - FASSINCRA ,cancelado
419044,18325880000131,INSOLVÊNCIA CIVIL DE FUNDAÇÃO IRMÃO DIAMANTINO,cancelado
416924,9483741000145,INSOLVÊNCIA CIVIL DE INSTITUTO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS MUNICIPAIS,cancelado
342408,1591800000197,INSOLVÊNCIA CIVIL DE PAME - ASSOCIAÇÃO DE ASSISTÊNCIA PLENA EM SAÚDE - EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
420263,26143531000127,INSOLVÊNCIA CIVIL DE SEMPRE SAÚDE ADMINISTRADORA DE BENEFÍCIOS,cancelado
312304,33909540000141,INSOLVÊNCIA CIVIL DE SERVIÇO SOCIAL DAS ESTRADAS DE FERRO - SESEF,cancelado
315630,211378000134,INSOLVÊNCIA CIVIL DE SOCIAL-SOCIEDADE ASSISTENCIAL E CULTURAL,cancelado
356107,45198009000197,INSOLVÊNCIA CIVIL DE SOCIEDADE COOPERATIVA CRUZEIRO - OPERADORA DE PLANOS DE SAUDE SOCIEDADE COOPERATIVA,cancelado
404594,3013887000140,INSOLVÊNCIA CIVIL DE TK PLANO DE ASSISTENCIA ODONTOLOGICA S/C LTDA ,cancelado
353574,510909000190,INSOLVÊNCIA CIVIL DE UNIMED BRASILIA COOPERATIVA DE TRABALHO MÉDICO,cancelado
335835,40757874000102,INSOLVÊNCIA CIVIL DE UNIMED CAICO COOPERATIVA DE TRABALHO MEDICO,cancelado
348066,1029782000154,INSOLVÊNCIA CIVIL DE UNIMED DAS ESTÂNCIAS PAULISTAS - OPERADORA DE PLANOS DE SAÚDE SOCIEDADE COOPERATIVA,cancelado
317187,10693000000178,INSOLVÊNCIA CIVIL DE UNIMED DE CURRAIS NOVOS - SOC. COOP. DE TRABALHO MÉDICO ,cancelado
321036,13246905000198,INSOLVÊNCIA CIVIL DE UNIMED DE JEQUIÉ COOPERATIVA DE TRABALHO MÉDICO,cancelado
312509,1085378000106,INSOLVÊNCIA CIVIL DE UNIMED DE PAULO AFONSO COOPERATIVA DE TRABALHO MÉDICO,cancelado
341126,50617513000114,INSOLVÊNCIA CIVIL DE UNIMED DE SÃO PAULO COOPERATIVA DE TRABALHO MEDICO ,cancelado
348635,72518079000158,INSOLVÊNCIA CIVIL DE UNIMED DUQUE DE CAXIAS RJ COOPERATIVA DE TRAB. MÉDICO LTDA,cancelado
347361,1409581000182,INSOLVÊNCIA CIVIL DE UNIMED FEDERAÇÃO INTERFEDERATIVA DAS COOPERATIVAS MÉDICAS DO CENTRO-OESTE E TOCANTINS,cancelado
358231,696680000120,INSOLVÊNCIA CIVIL DE UNIMED INTRAFEDERATIVA FEDERAÇÃO METROPOLITANA DE SÃO PAULO,cancelado
366811,10225225000108,INSOLVÊNCIA CIVIL DE UNIMED MACAPA COOPERATIVA DE TRABALHO MÉDICO,cancelado
309427,40999724000105,INSOLVÊNCIA CIVIL DE UNIMED MACAU COOPERATIVA DE TRABALHO MEDICO,cancelado
333719,23511850000150,INSOLVÊNCIA CIVIL DE UNIMED PARNAÍBA - COOPERATIVA DE TRABALHO MÉDICO,cancelado
301337,43202472000130,INSOLVÊNCIA CIVIL DE UNIMED PAULISTANA SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,cancelado
301311,13130299000140,INSOLVÊNCIA CIVIL DE UNIMED SALVADOR COOPERATIVA DE TRABALHO MÉDICO,cancelado
407330,16404675000136,INSOLVÊNCIA CIVIL DE UNIMED SENHOR DO BONFIM - COOPERATIVA DE TRABALHO MÉDICO,cancelado
407062,42047191000197,INSOLVÊNCIA CIVIL DE UNIMED VALENÇA COOPERATIVA DE TRABALHO MÉDICO,cancelado
341215,73696718000138,INST. ADV. ESTE BRAS. DE PREV. E ASSIST. À SAÚDE,cancelado
404071,76726884004972,INSTITUIÇÃO ADV. SUL BRAS. DE EDUC. E ASSIST. SOCIAL,cancelado
414883,5923989000129,INSTITUTO ASSISTENCIAL MEDICO E ODONTOLÓGICO LTDA.,cancelado
417378,5999063000117,INSTITUTO BRASILEIRO DE BENEFICIOS PARA COOPERATIVAS E ASSOCIACOES,cancelado
367826,33155490000154,INSTITUTO CLINICO NOSSA SENHORA DE FATIMA LTDA,cancelado
317578,33558990000137,INSTITUTO CLÍNICO RIO GUANABARA LTDA,cancelado
350940,1645626000118,INSTITUTO DE ASSIST. MÉDICO-HOSPITALAR DOS FUNC. DA ALESC,cancelado
305774,29251097000197,INSTITUTO DE MEDICINA NUCLEAR E ENDOCRINOLOGIA LTDA.,cancelado
402427,59003335000106,INSTITUTO DE ODONTOLOGIA BARBIN S/C LTDA,cancelado
325368,60633674000155,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SAO PAULO SA.,cancelado
34311,76608736000109,INSTITUTO DE PREV. E ASSIST. DOS SERV. DO MUN. DE CURITIBA,cancelado
318434,30134050000122,INSTITUTO DE PREVIDENCIA DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DO ,cancelado
415634,7804117000177,INSTITUTO DE SAÚDE ASCADE,cancelado
414832,4864473000198,INSTITUTO DOUTOR JK DE PESQUISA E DESENVOLVIMENTO DA ÁREA DE ASSISTÊNCIA À SAÚDE,cancelado
354473,62318951000160,INSTITUTO IGUATEMI DE CLÍNICAS E PRONTO SOCORRO S;A,cancelado
405272,73911224000129,INSTITUTO MEDICO PARANAENSE S/C LTDA,cancelado
415391,5975340000151,INSTITUTO MORANDI & PAZINATO CLÍNICA ODONTÓLOGICA LTDA.,cancelado
415758,7981526000149,INSTITUTO MUTSAÚDE,cancelado
415073,5908995000107,INSTITUTO MÁRIO DEDINI OMETTO - IMDO,cancelado
400564,68681402000132,INSTITUTO MÉDICO MEYER LTDA,cancelado
309664,375972000241,INSTITUTO NACIONAL DE COLONIZAÇAO E REFORMA AGRARIA,cancelado
408531,31108715000196,INSTITUTO PORTUGUÊS BRASILEIRO DE ASSISTÊNCIA,cancelado
409766,3124594000130,INSTITUTO SÃO PAULO DE ODONTOLOGIA S/C LTDA,cancelado
417572,10695193000104,INSTITUTO UNIVERSAL DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,cancelado
415308,4558928000147,INSTRON INSTITUTO DE TRATAMENTO ODONTOLOGICO LTDA. ME,cancelado
417912,10902818000153,INTEGRA - ADMINISTRAÇÃO DE PLANOS DE SAÚDE LTDA,cancelado
406511,26267427000144,INTEGRA-SISTEMA INTEGRADO DE SAÚDE S/C LTDA,cancelado
421839,32692296000145,INTEGRAL ADMINISTRADORA DE BENEFÍCIOS LTDA.,cancelado
325856,2841905000110,INTEGRAL ASSISTENCIA MEDICA E ODONTOLOGICA LTDA,cancelado
413364,3852640000118,INTEGRAL SERVIÇOS MÉDICO,cancelado
403768,86524311000175,INTEGRODONTO LTDA,cancelado
400416,1341457000122,INTER-DENT ASSISTENCIA ODONTOLOGICA S/C LTDA.,cancelado
376051,58725938000159,INTER-SAUDE ASSISTENCIA MÉDICA LTDA.,cancelado
37923,97346209000143,INTERCLIN CLINICA MÉDICA E ODONTOLOGICA LTDA.,cancelado
406261,3205863000193,INTERDENTAL CONVENIO ODONTOLOGICO S/C LTDA,cancelado
312525,1081419000188,INTERDENTAL ODONTOLOGIA INTEGRADA LTDA.,cancelado
407381,128916000121,INTERDONT S/C LTDA,cancelado
400017,1352078000138,INTERMEDIC LTDA,cancelado
323756,54782826000189,INTERMEDICI SERVIÇOS MEDICOS LTDA,cancelado
328391,62003025000104,INTERMÉDICA SISTEMA DE SAUDE LTDA,cancelado
420913,24297515000163,INTERNACIONAL ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
411442,67810341000101,INTERNATIONAL HEALTHCARE CORPORATION,cancelado
317501,71930226000130,INTERODONTO - SISTEMA DE SAÚDE ODONTOLÓGICA LTDA.,cancelado
411001,2454211000120,INTERPLAN CLINICA LTDA.,cancelado
418005,9323142000164,INVEST HEALTH CORRETORA DE SEGUROS EIRELI,cancelado
416240,5735399000172,INVEST ORAL PLANO ODONTOLÓGICO LTDA.,cancelado
415332,7260668000117,INÁCIO E SPANGHERO LTDA,cancelado
313122,88939236000139,IPIRANGA PETROQUÍMICA S/A,cancelado
418145,33337122000127,IPIRANGA PRODUTOS DE PETRÓLEO S.A.,cancelado
310786,33376989000191,IRB BRASIL RESSEGUROS S/A,cancelado
316491,58198524000119,IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE SANTOS,cancelado
357227,32353393000103,IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE VALENÇA,cancelado
365653,43535210000197,IRMANDADE DA SANTA CASA DE ANDRADINA,cancelado
330957,49376858000144,IRMANDADE DA SANTA CASA DE MIESERICORDIA DE IGARAPAVA,cancelado
361721,32410615000182,IRMANDADE DA SANTA CASA DE MISERICORDIA DA CID DE VASSOURAS,cancelado
314102,45383106000150,IRMANDADE DA SANTA CASA DE MISERICORDIA DE BIRIGUI,cancelado
358118,47844287000108,IRMANDADE DA SANTA CASA DE MISERICORDIA DE FERNANDOPOLIS,cancelado
311481,48662167000144,IRMANDADE DA SANTA CASA DE MISERICORDIA DE GUARIBA,cancelado
320684,14168470000173,IRMANDADE DA SANTA CASA DE MISERICORDIA DE ILHEUS,cancelado
327778,52439072000133,IRMANDADE DA SANTA CASA DE MISERICORDIA DE MIRASSOL,cancelado
410365,46056487000125,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VALINHOS,cancelado
378038,28141190000186,IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA,cancelado
313378,43090083000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE AGUAÍ,cancelado
320269,43964931000112,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE ARARAQUARA,cancelado
322920,44215341000150,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE ARARAS,cancelado
400360,76613835000189,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE CURITIBA,cancelado
335762,51381903000109,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE LEME,cancelado
403920,57553265000134,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MAUÁ,cancelado
308005,52505153000194,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MOCOCA,cancelado
411841,22830020000122,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MUZAMBINHO,cancelado
367486,53338992000128,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE OSVALDO CRUZ,cancelado
312762,54848361000111,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRASSUNUNGA,cancelado
363511,56927809000118,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTA RITA PASSA QUATRO,cancelado
404811,7818313000109,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SOBRAL,cancelado
334651,71485056000121,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SOROCABA,cancelado
339539,59981712000181,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO JOSÉ DO RIO PRETO,cancelado
401137,70945936000170,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SÃO ROQUE,cancelado
405230,72909179000105,IRMANDADE DA SANTA CASA DE VINHEDO,cancelado
413313,43252758000120,IRMANDADE DE MISERICORDIA DE AMERICANA,cancelado
363081,43252758000120,IRMANDADE DE MISERICORDIA DE AMERICANA,cancelado
405400,72293392000135,IRMANDADE DE MISERICORDIA DE TAUBATE,cancelado
337153,50753631000150,IRMANDADE DE MISERICORDIA DO JAHU,cancelado
408824,46045290000190,IRMANDADE DE MISERICÓRDIA DE CAMPINAS,cancelado
400742,20081238000104,IRMANDADE DE NOSSA SENHORA DA SAÚDE,cancelado
344281,45915675000107,IRMANDADE DE SANTA CASA MISERICORDIA DE CACONDE,cancelado
417327,23647209000147,IRMANDADE DO HOSPITAL DA SANTA CASA DE POÇOS DE CALDAS,cancelado
321095,23798846000114,IRMANDADE DO HOSPITAL DE NOSSA SENHORA DAS DORES,cancelado
339695,54228648000149,IRMANDADE DO HOSPITAL FRANCISCO ROSAS,cancelado
323977,45615309000124,IRMANDADE DO SENHOR BOM JESUS DOS PASSOS DA STA CASA DE MISERICORDIA DE BRAGANÇA PAULISTA,cancelado
400327,20959292000100,IRMANDADE NOSSA SENHORA DAS DORES,cancelado
310891,24993560000152,IRMANDADE NOSSA SENHORA DAS GRAÇAS,cancelado
363685,22669931000110,IRMANDADE NOSSA SENHORA DAS MERCES DE MONTES CLAROS,cancelado
305243,71041289000135,IRMANDADE SANTA CASA CORAÇÃO DE JESUS,cancelado
345741,49797293000179,IRMANDADE SANTA CASA DE MISERICÓRDIA DE ITAPEVA,cancelado
351695,45186053000187,IRMANDADE SANTA CASA MISERICORDIA DE SÃO JOSÉ DOS CAMPOS,cancelado
407429,2480313000110,IRMÃOS CUNHA PLANOS DE SAÚDE ODONTOLÓGICOS S/C LTDA.,cancelado
38275,19385509000128,ISEL USINAGEM E MECANICA EM GERAL LTDA,cancelado
414611,2436456000124,ISHIKAWA  ASSISTÊNCIA ODONTOLOGICA S/C LTDA,cancelado
415839,5939125000103,ISO - INSTITUTO DE SAÚDE ODONTOLOGICO DE UBERABA LTDA- ME,cancelado
421855,26436104000137,ISSO MEDICINA SOLIDÁRIA LTDA ME,cancelado
416711,8893586000172,ITAGUAÍ SAÚDE LTDA.,cancelado
33176,18752824000183,ITAMINAS COMÉRCIO DE MINÉRIOS S/A,cancelado
412503,3287805000156,ITAQUA ODONTO S/C LTDA,cancelado
402664,1185785000187,ITATIAIA AGROPASTORIL LTDA.,cancelado
402681,25331521000152,ITATIAIA MÓVEIS S/A,cancelado
6114,33057431000143,ITATIAIA SEGUROS S/A,cancelado
402672,18996223000116,ITATIAIA TRANSPORTES LTDA.,cancelado
5321,61557039000107,ITAU SEGUROS S/A,cancelado
352161,50810738000192,ITUCLÍNICAS SOCIEDADE MÉDICA LTDA,cancelado
40121,2817851000157,J. A. ODONTOLOGIA S/C LTDA.,cancelado
5436,84948157000133,J. MALUCELLI SEGURADORA S/A,cancelado
381772,44480697000110,JAAKKO POYRY ENGENHARIA LTDA.,cancelado
300667,48117295000107,JAP JANELAS DE ALUMÍNIO PADRONIZADAS LTDA,cancelado
414450,4800040000179,JARDIM AMÉRICA SAÚDE LTDA.,cancelado
422452,1433349000180,JARIMED ASSISTENCIA MEDICA LTDA.,cancelado
416215,4879295000179,JLM ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
401200,20264370000143,JM SAÚDE ASSISTÊNCIA MÉDICA LTDA,cancelado
341371,87456562000122,JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES,cancelado
405361,1812181000113,JOB DA S. FERREIRA,cancelado
33399,48988679000103,JODONTO ORGANIZACAO DENTARIA S/C LTDA,cancelado
409499,92115658000167,JOSE ANTÔNIO QUEIROZ DUARTE & CIA LTDA.,cancelado
409863,2962427000104,JOSE LUIZ VASILAKIS & CIA LTDA,cancelado
40329,24172140000105,JOSÉ EDEZIO ALVES DE LIMA,cancelado
